page,category,1_text,1_y_diff,2_text,2_y_diff,3_text,3_y_diff,4_text,4_y_diff,5_text,5_y_diff,6_text,6_y_diff,7_text,7_y_diff,8_text,8_y_diff,9_text,9_y_diff,10_text,10_y_diff,11_text,11_y_diff,12_text,12_y_diff,13_text,13_y_diff,14_text,14_y_diff,15_text,15_y_diff,16_text,16_y_diff,17_text,17_y_diff,18_text,18_y_diff,19_text,19_y_diff,20_text,20_y_diff,21_text,21_y_diff,22_text,22_y_diff,23_text,23_y_diff
161,ЯЗЫКАЛОМКІ,"Ад бацвіння - пасі свіння, ад гароху - паспі троху, ад капусты - жывот тлусты. Лушчык В.І., 1930 г.н., 2001. Альшаніца Квас.",10.915435791015625,"Жабрак жабрака жабраваць вучыць. Лісок Н.В., 1929 г.н., 2001. Альшаніца Квас.",8.755294799804688,"Ішоў кнур з кнуранятамі. Зайка Ф.Я., 1907 г.н., 1984. Заполле Кос.",12.236068725585938,"Каласы каласавалі, каласавалі, выкаласаваліся. Лушчык І.І., 1928 г.н., 1985. Альшаніца Квас.",10.195343017578125,"Каму па каму,а каму і два камы. Зайка А.П., 1911 г.н., 1985. Заполле Кос. Ком - тут: бульбяная каша.",10.915924072265625,"Макацёр, макацёр, поўны рукі верацён, як ідзе, то прадзе, як сядзіць, то гудзіць. Лушчык В.І., 1930 г.н., 2001. Альшаніца Квас.",11.1553955078125,"Мачаха - чаха, чортава саха, чорт ёю граў і соху паламаў. Зайка Г.А., 1900 г.н., 1984. Заполле Кос.",10.555206298828125,"Павук вусаты наеўся салаты, салата спушыла, павука задушыла. Лушчык В.І., 1930 г.н., 2001. Альшаніца Квас.",10.435302734375,,5.155303955078125,"Перапіў, пераеў, пералушчыў. Ніхто не такі, як пастух такі: і дома жарэ, і з сабою бярэ, а прыйдзе дахаты - “дай, маці, есці!” Лушчык В.І., 1930 г.н., 2001. Альшаніца Квас. 
Гэтая языкаломка - імітацыя словамі песні жаўранка.",10.555938720703125,"Пуп, пуп наеўся круп, крупы спушылі, пупа задушылі. Зайка А.П., 1911 г.н., 1985. Заполле Кос.",20.75555419921875,6. А.Зайка,,,,,,,,,,,,,,,,,,,,,,,
162,ЯЗЫКАЛОМКІ,"Рошча, рошча, дзед бабу хвошча, рукавы закасаўшы, спадніцу задраўшы. Лушчык В.І., 1930 г.н., 2001. Альшаніца Квас. Рошча - расліна аспарагусе.",10.195999145507812,"Саладуха, саладзіся, толькі ў ражку не згадзіся. Лушчык В.І., 1930 г.н., 2001. Альшаніца Квас.",10.315422058105469,"Стары Піліп да лаўкі прыліп. Зайка А.П., 1911 г.н., 1985. Заполле Кос. 1930 г.н., 2001. Альшаніца Квас.",8.515365600585938,"Хвалю за хватку, заб'ю муху - дам лапатку. Зайка А.І., 1953 г.н., 2012. Заполле Кос.",10.43548583984375,"Языкаломка-гульня. Нехта з дарослых кладзе руку на галаву дзіцяці і пачынае качаць, прыгаворваючы: “Бег чаборык цераз папоў дворык, нёс сякерку, табакерку, рог і качан”. Пытаецца ў дзіцяці: “Рог ці качан?” Калі малое адкажа “качан”, то качае далей. Калі ж скажа “рот”, то са словамі “валачы цераз парог!” адштурхоўвае галаву дзіцяці ад сябе. Лушчык В.І., 1930 г.н., 2001. Альшаніца Квас.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,ВІТАННІ,"Уваходзячы ў хату або сустракаючыся, кажуць:",9.59490966796875,Добры дзень! Паўсюль.,9.955169677734375,Дзень добры! Паўсюль.,9.83514404296875,Дзень добры ў хату! Паўсюль.,9.955123901367188,Добрага дня! Паўсюль.,9.9552001953125,Добрага здароўя! Паўсюль.,9.715133666992188,Здаровенькі былі! Паўсюль.,9.955169677734375,Здаровенькі начавалі! Паўсюль.,9.715087890625,Здароўя вам! Паўсюль.,9.955078125,Маё шанаванне! Паўсюль.,10.0753173828125,Вечар добры! Паўсюль.,9.83514404296875,Добры вечар! Паўсюль.,9.83514404296875,Добры вечар вам у хату! Паўсюль.,9.835174560546875,Добрым людзям добры вечар! Паўсюль.,29.755157470703125,Пры развітанні кажуць:,9.47515869140625,“Аставайцеся здаровы!” - “Хадзеце здаровы!” Паўсюль.,10.0751953125,Будзьце здаровы! Паўсюль.,9.835235595703125,Бывайце здаровы! Паўсюль.,9.95526123046875,"Бывайце здаровы, жывеце багата! Паўсюль.",,,,,,,,,
164,ВІТАННІ,Да пабачэння! Паўсюль.,9.955242156982422,Дабранач! Паўсюль.,9.715194702148438,Добрай ночы! Паўсюль.,7.4351959228515625,“Заставайцеся з Богам!” - “ідзеце з Богам!” Паўсюль.,10.19415283203125,Усяго добрага! Паўсюль.,9.9552001953125,Усяго найлепшага! Паўсюль.,30.95538330078125,"Калі вітаюцца або развітваюцца добра і даўно знаёмыя людзі, можна пачуць дасціпны жарт, гульню слоў:",7.074951171875,"“Здароў!” - “Здароў, калі не жартуеш”. Рабчэня У.І., 1940 г.н., 2008. Заполле Кос.",10.19537353515625,"“Здароў!” - “Здароў, каб па табе поп зароў!” Апуневіч У.С., 1923 г.н., 2003. Бялавічы Кос.",9.955291748046875,"“Як жывяце?” - “Жывем, хлеб жуем”. Шыманчык В.П., 1910 г.н., 1983. Альшаніца Квас.",10.075439453125,"“Добры вечар!” - “Добры вечар! Добра білі, добра енчыў!” Лушчык В.І., 1930 г.н., 2001. Альшаніца Квас.",9.714996337890625,"Добрай ночы! Ляжаць да паўночы, вытрашчыўшы вочы! Зайка А.П., 1911 г.н., 1985. Заполле Кос.",,,,,,,,,,,,,,,,,,,,,,,
165,ЗЫЧЭННІ,Зычэнні з розных нагод і выпадкаў: .,8.99505615234375,"Дай, Божа, вам лепей смяяцца, чым плакаць! Паўсюль.",8.99517822265625,"Дай, Божа, вам прадаваць, а не купляць! Паўсюль.",8.9951171875,"Дай, Божа, гэтага свята яшчэ прыждаці! Паўсюль.",8.87506103515625,"Дай, Божа, каб пілося, елася ды яшчэ хацелася! Паўсюль.",9.235153198242188,"Дай, Божа, не апошняе! Паўсюль.",8.995193481445312,"Дай, Божа, спакойную старасць! Паўсюль.",8.99517822265625,"Дай, Божа, час добры! Паўсюль. Кажуць, як пачынаюць работу: збіраць ягады, палоць грады і інш.",9.715972900390625,"Ежце, што Бог даў! Паўсюль.",8.875244140625,Каб здаровая знасіла і на другое зарабіла! Паўсюль.,8.9951171875,Каб здаровыя ды багатыя былі! Паўсюль.,8.395172119140625,Каб здаровыя ды багатыя былі і гаршком грошы мералі! Паўсюль.,8.39532470703125,"Каб на тваім вяселлі паскакаць! Лушчык В.І., 1930 г.н., 2001. Альшаніца Квас. Зычаць, калі адзначаюць дзень нараджэння хлопца ці дзяўчыны.",9.23590087890625,"Каб не хварэлі! Зайка Ф.Я., 1907 г.н., 1985. Заполле Кое.",8.275115966796875,"Каб не хварэлі ды ўвесь хлеб паелі! Міхнюк Г.Ф., 1942 г.н., 2001. Размеркі Стайк.",8.51531982421875,"Каб праўнучкаў прыждалі ды гора не зналі! Казімірчык А.П., 1928 г.н., 2001. Скураты Квас.",,,,,,,,,,,,,,,
166,ЗЫЧЭННІ,"Каб спажылі ў добрым здароўі! Харэвін К.К., 1925 г.н., 2009. Грыўда Міл.",9.475318908691406,Каб табе Бог доўгі век даў! Паўсюль.,9.235122680664062,Каб твае словы ды Богу ў вушы. Паўсюль.,9.235153198242188,"Каб ты бяды (гора, ліха) не знаў! Паўсюль.",9.235115051269531,Каб ты здаровая была! Паўсюль.,9.235137939453125,Каб цябе Бог любіў! Паўсюль.,9.115127563476562,Каб цябе хлопцы любілі! Паўсюль.,9.715240478515625,"На доўгі век, на добрае здароўе! Паўсюль.",9.355148315429688,Не гняві Бога! Паўсюль.,9.595245361328125,Няхай вам Бог шчасце дае! Паўсюль.,9.475372314453125,"“Памагай Бог!” - “Казаў Бог, каб ты памог!” Паўсюль.",9.47509765625,Смачна есці! Паўсюль.,9.35528564453125,“Хлеб-соль вам!” - “Ем свой!” Паўсюль.,9.4752197265625,“Хлеб-соль вам!” - “Просім!” Паўсюль.,9.115142822265625,"“Х леб-соль!” - “Садзіся, госцем будзеш!” Паўсюль.",9.35504150390625,"Радзі, Божа! Паўсюль.",8.995208740234375,"Радзі, Божа, галаўкі з вядро! Лушчык В.І., 1930 г.н., 2001. Альшаніца Квас. Калі садзяць капусту.",9.35601806640625,,5.8760986328125,"Радзі, Божа, як мая галава! Воўна В.Ф., 1939 г.н., 2003. Заполле Кое. 
Калі садзяць цыбулю. бульбу, іншыя агародныя культуры.",9.59600830078125,"Каб вялося! Зайка А.П., 1911 г.н., 1985. Заполле Кос. Кажуць, калі ёсць набытак у гаспадарцы: купілі нешта з жыўнасці на кірмашы (цялятка ці свінчо) або свая карова ацялілася ці свіння апарасілася.",9.355987548828125,Каб здаровыя спажывалі! Паўсюль. Кажуць пад час свежавання парсюка.,,,,,
167,ЗЫЧЭННІ,"Дай Бог, каб здаровыя спажывалі і яшчэ гадавалі! Зайка А.П., 1911 г.н., 1985. Заполле Кос. Кажуць у час частавання з выпадку свежыны.",8.875938415527344,"Каб здаровыя спажывалі ды яшчэ большых гадавалі! Шчурко Ф.А., 1926 г.н., 1999. Заполле Кос. Чым багаты, тым і рады! Міхнюк Г.Ф., 1942 г.н., 2001. Размеркі Стайк. Дай Бог, каб гэтая хата згніла! Лушчык І.І., 1998 г.н., 1985. Альшаніца Квас. Гэтак на ўваходзінах жадаюць гаспадарам шчаслівага і доўгага жыцця ў новай хаце.",9.35595703125,"Шчаслівай дарогі! Паўсюль. Кажуць таму, хто выпраўляецца ў дарогу.",9.23590087890625,"Будзь здарова, як карова, а плодна, як свіння! Міхнюк Г.Ф., 1942 г.н., 2001. Размеркі Стайк. Кажуць пры чханні.",9.595916748046875,"Будзь здароў! Паўсюль. Кажуць, калі чалавек чхне.",7.31591796875,"“Будзь здароў!” - “На здароўе!” Лушчык І.І., 1928 г.н., 1992. Альшаніца Квас. Жадаюць здароўя пры чханні. “Будзь здароў, Іване!” - “На здароўе, Сцяпане!” (прыклад інф.).",9.235870361328125,"Вялікі расці, будзем за чуб трасці! Зайка А.П., 1911 г.н., 1985. Заполле Кос.",8.876129150390625,"Вялікі расці, будзеш мак трасці! Лушчык В.І., 1930 г.н., 2001. Альшаніца Квас. Кажуць пры чханні.",9.235992431640625,"Хрэн у нос! Зайка А.Ф., 1948 г.н., 2001. Заполле Кое. Кажуць пры чханні.",9.355926513671875,Зямля яму пухам! Паўсюль.,8.995208740234375,"Каб яму добра было на тым свеце! Казімірчык А.П., 1928 г.н., 2001. Скураты Квас. Кажуць на хаўтурах за жалобным сталом.",,,,,,,,,,,,,,,,,,,,,,,,,
168,ЗЫЧЭННІ,"Каб яму лёгкая была зямелька! Шчурко М.А., 1936 г.н., 1999. Заполле Кос. Пры пахаванні нябожчыка.",9.2359619140625,"Каб яму на тым свеце лёгка ікнулася! Апуневіч У.С., 1923 г.н., 2003. Бялавічы Кос. Кажуць, калі згадваюць памерлага чалавека.",9.475906372070312,Царства яму нябеснае! Паўсюль. Пра памерлага.,24.4759521484375,Зычэнні-засцярогі:,8.995132446289062,Барані Бог! Паўсюль.,9.115188598632812,Бронь Божа! Паўсюль.,8.99517822265625,"Дай Божа, каб з вашае лёгкае рукі павялося! Казімірчык А.П., 1928 г.н., 2001. Скураты Квас.",9.2352294921875,"Дай, Божа, у добры час сказаць, а ў ліхі прамаўчаць! Лушчык В.І., 1930 г.н., 2001. Альшаніца Квас.",9.2352294921875,Крый Божа! Паўсюль.,9.115234375,Не гняві Бога! Паўсюль.,9.355194091796875,Не дай Бог! Паўсюль.,9.2353515625,Не давядзі Бог! Паўсюль.,9.355224609375,Не проці ночы кажучы! Паўсюль.,8.995208740234375,Не проці ночы спамінаючы! Паўсюль.,9.115142822265625,Не тут кажучы! Паўсюль.,8.875244140625,Не ў гэтай хаце ўспамінаючы! Паўсюль.,8.995086669921875,Няўрокам кажучы! Паўсюль.,9.115234375,Няхай Бог крые! Паўсюль.,9.115234375,У добры час кажучы! Паўсюль.,8.9952392578125,Хай Бог крые (ратуе)! Паўсюль.,,,,,,,
169,"ВЕТЛІВЫЯ, ЛАСКАВЫЯ ВЫРАЗЫ","А мае вы саколікі (галубочкі)! Паўсюль. А мая ты мамачка, а мая ты зязюлька! Паўсюль.",9.954345703125,А мой ты братка! Паўсюль.,9.8350830078125,А мой ты сыночак даражэнькі (родненькі)! Паўсюль.,9.715057373046875,А мой ты татачка родненькі! Паўсюль.,9.955093383789062,"Бабачка, галубачка! Паўсюль.",9.955184936523438,"Бабачка, сівенькая зязюлька мая! Паўсюль.",9.9552001953125,Братачка мой родненькі! Паўсюль.,9.955169677734375,"Выбачайце, калі што! Паўсюль.",10.195281982421875,Галубка мая! Паўсюль.,9.955169677734375,Галубок мой! Паўсюль.,9.9552001953125,Галубок мой сівенькі! Паўсюль.,9.835235595703125,Дзіцятачка ты маё роднае (залатое)! Паўсюль.,9.95513916015625,Дзядулік мой! Паўсюль.,9.9552001953125,Дзякуем вам за добрае слова! Паўсюль.,9.835235595703125,"Дзякуй (дзякую, дзякуем)! Паўсюль.",9.715118408203125,Зязюлька мая сівенькая! Паўсюль.,9.95526123046875,Зорачка мая ясная! Паўсюль.,9.835174560546875,Калі ласка! Паўсюль.,10.07537841796875,Каточак ты мой! Паўсюль.,,,,,,,,,
170,"ВЕТЛІВЫЯ, ЛАСКАВЫЯ ВЫРАЗЫ",Крывіначка ты мая! Паўсюль.,9.955142974853516,Ластавачка ты мая! Паўсюль.,10.075447082519531,Любчык мой! Паўсюль.,9.955184936523438,Мамачка любая мая! Паўсюль.,10.19525146484375,Мая ты галовачка! Паўсюль.,10.315383911132812,Мая ты зязюлька! Паўсюль.,10.1953125,Мая ты залаценькая! Паўсюль.,10.315460205078125,Мілае маё дзіцятачка! Паўсюль.,10.3153076171875,Мой ты галубок! Паўсюль.,9.95513916015625,Мой ты дзядзечка! Паўсюль.,10.31536865234375,Просім за стол! Паўсюль.,9.835128784179688,Просім у хату! Паўсюль.,9.955169677734375,Птушанятка маё маленькае! Паўсюль.,9.83514404296875,Рыбачка мая залатая! Паўсюль.,10.075286865234375,Салавейка ты мой галасісты! Паўсюль.,10.3153076171875,Сірацінка ты мая няшчасная! Паўсюль.,9.83514404296875,Сыночок мой залаты! Паўсюль.,10.3153076171875,Сястрычка мая родная! Паўсюль.,9.9552001953125,Ягадка ты мая салодкая! Паўсюль.,,,,,,,,,
171,ПРЫСЯГАННІ,,5.7561492919921875,"А каб мне Бог нічога добрага не даў! Зайка А.П., 1911 г.н., 1984. Заполле Кос. 
“А кап мне бох нічого добраго не даў, калі гэто няпраўда!” (прыклад інф.).",10.916015625,"А каб мне рукі, ногі паадсыхалі! Казімірчык А.П., 1928 г.н., 1996. Скураты Квас. “А кап мне рукі, ногі паатсыхалі, калі гэтаму праўда!” (прыклад інф.).",10.795913696289062,"А каб я не даждаў заўтрашняга дня! Зайка Ф.Я., 1907 г.н., 1984. Заполле Кос.",12.47613525390625,"Во табе перахрышчуся! Паўсюль. Кажучы гэтыя словы, хрысцяцца.",11.035919189453125,Дальбог праўда! Паўсюль.,10.43524169921875,,5.996124267578125,"Дзяцьмі пабажуся! Шыманчык Е.Л., 1920 г.н., 1995. Заполле Кое. 
“Дзяцьмі пабажуся, шчо гэтаму праўда!” (прыклад інф.).",8.515777587890625,"Каб мне мову адняло! Лушчык В.І., 1930 г.н., 1985. Альшаніца Квас. “Кап мне мову адняло, калі я гэто гаварыла!” (прыклад інф.).",10.67578125,,5.8760986328125,"Каб мне язык адсох! Шчурко М.А., 1986 г.н., 2001. Заполле Кос. 
“Кап мне язык атсох, калі я маню!” (прыклад інф.).",10.915985107421875,"Каб мне язык калом у роце стаў! Лісок Р.В., 1937 г.н., 1998. Альшаніца Квас. “Кап мне язык калом у роце стаў, калі я гэто казала!” (прыклад інф.).",,,,,,,,,,,,,,,,,,,,,,,
172,ПРЫСЯГАННІ,"Каб мяне на лаву паклалі! Лушчык В.І., 1930 г.н., 1985. Альшаніца Квас. “Каб мяне на лаву паклалі, калі гэто няпраўда!” (прыклад інф.).",9.715705871582031,"Каб я божага свету не ўбачыў! Зайка Ф.Я., 1907 г.н., 1984. Заполле Кос.",8.995719909667969,"Каб я да вечара не дажыў! Лушчык В.І., 1930 г.н., 2001. Альшаніца Квас. “Каб я да вечара не дажыла, як гэтаму праўда!” (прыклад інф.).",9.955642700195312,"Каб я да заўтрашняга дня не дажыў! Харэвін К.К., 1925 г.н., 2003. Грыўда Міл. “Каб я да заўтрашняга дня не дажыў, калі няпраўду кажу!” (прыклад інф.).",10.195892333984375,"Каб я да хаты не дайшоў! Шыманчык В.С., 1901 г.н., 1979. Хрышчонавічы Квас.",9.955230712890625,"Каб я дзяцей сваіх не бачыў! Касавец Р.В., 1913 г.н., 1995. Азярцо Падст. “Каб я дзяцей сваіх ні бачыў, калі я бачыў, хто гэто зрабіў!” (прыклад інф.).",10.1959228515625,"Каб я лета не прыждаў! Міхнюк Г.Ф., 1942 г.н., 2001. Размеркі Стайк. “Каб я лета не прыждала, калі гэтаму праўда!” (прыклад інф.).",9.955780029296875,"Каб я ноч не пераначаваў! Грэцкі У.М., 1910 г.н., 1979. Бялавічы Кос.",9.956146240234375,"Каб я першым куском падавіўся! Лушчык іІ.І., 1928 г.н., 1984. Альшаніца Квас. “Каб я першым куском падавіўся, калі я вінаваты!” (прыклад інф.).",7.79571533203125,"Каб я праваліўся наскрозь зямлі! Лушчык В.І., 1930 г.н., 2002. Альшаніца Квас.",10.075408935546875,"Каб я свету белага не бачыў! Грудавы Р.А., 1904 г.н., 1984. Бялавічы Кос. “Каб я свету белаго ні бачыў, як гэтаму праўда!” (прыклад інф.).",9.955718994140625,"Каб я сонца яснага не ўбачыў! Апуневіч У.С., 1923 г.н., 2002. Бялавічы Кос.",,,,,,,,,,,,,,,,,,,,,,,
173,ПРЫСЯГАННІ,"“Каб я сонца яснаго ні ўбачыў, як ты кажаш, што ў КЕосаві мяне бачыў!” (прыклад інф.).",7.315715789794922,"Каб я старасці не прыждаў! Лушчык іІ.І., 1928 г.н., 1984. Альшаніца Квас. “Каб я старасьці ні прыждаў, калі я тваю пілу ўкраў!” (прыклад інф.).",10.075958251953125,"Каб я так дыхаў! Мінчук М.Дз., 1930 г.н., 1997. Галенчыцы Ягл.",9.71624755859375,"Каб я так сваіх дзяцей бачыў! Куратнік І.С., 1915 г.н., 1997. Гічыцы Ягл.",10.31536865234375,Клянуся табе! Паўсюль.,9.475006103515625,"Мамай роднай клянуся! Шыманчык М.А., 1949 г.н., 2003. Заполле Кос. “Мамай роднай клянуся, шчо ні браў я тваіх грошай!” (прыклад інф.).",10.31591796875,Не зысці мне з гэтага месца! Паўсюль.,8.035308837890625,"Праваліцца мне на гэтым месцы! Лушчык В.І., 1930 г.н., 2002. Альшаніца Квас.",8.275421142578125,,5.756134033203125,"Руку (галаву) даю адсекчы! Шчурко І.П., 1923 г.н., 1995. Заполле Кос. 
“Руку даю атсекчы, ні бачыў я твайго каня ў смузе!” (прыклад інф.). Смуга - лагчына, нізіна.",10.195831298828125,"Руку на сэрца паклаўшы, клянуся! Шыманчык У.А., 1917 г.н., 1984. Бялавічы Кос. “Руку на сэрца паклаўшы, клянуся, што не вінаваты!” (прыклад інф.).",10.19598388671875,"Як перад Богам клянуся! Верабей М.Ф., 1924 г.н., 1998. Аўсто Стайк.",,,,,,,,,,,,,,,,,,,,,,,
174,ПРАКЛЁНЫ,,3.8351593017578125,"А гары яно гарам! Альшаніца Квас. 
Г. зн. няхай прападае. “А гары яно гарам, буду я мучыцца на гэтым полі, хай зарастая” (з аповеду інф.).",10.555801391601562,А гары яно ўсё сінім полымем! Кушняры Падст.,10.3150634765625,А каб табе скула ў роце села! Бялавічы Кос.,10.3150634765625,,4.3150787353515625,,5.1559906005859375,"А каб ты не даждаў! Жамайдзякі Міл. 
Г. зн. каб не дачакаўся жаданага выніку. 
а) Каб ты не прыждаў! Квасевічы Квас.",10.315093994140625,"А каб ты скруціўся! Квасевічы Квас. “Кап ты скруціўся, як ты круцісься, сядзі ціхо!” (прыклад інф.).",10.4356689453125,А каб цябе Пярун на гладкай дарозе цэліў! Альшаніца Квас. Пярун - у беларускай міфалогіі бог маланкі і грому.,10.7958984375,"Акыш, каб вы павыздыхалі! Скураты Квас. Такім воклічам праганяюць курэй.",10.675994873046875,"Акыш, каб на вас карбунец напаў! Альшаніца Квас. Карбўнец - хвароба, калі на целе з'яўляецца гнойны нарыў.",10.435791015625,"Акыш, каб вас шуляк пахватаў! Хрышчонавічы Квас. Шуляк - каршун.",10.916015625,А няма на вас халеры! Бусяж Міл.,10.43524169921875,А няхай вас чорт пабярэ! Быч Стайк.,10.315216064453125,А няхай ты згары! Бялавічы Кос.,10.31524658203125,А няхай яно затане! Заполле Кос.,,,,,,,,,,,,,,,
175,ПРАКЛЁНЫ,,,Бога на цябе няма! Старажоўшчына Кос.,10.55533218383789,"Дай Бог табе доўга жыць, але аднаму! Скураты Квас.",10.195144653320312,"Добрых людзей цаляе, а цябе, пашкуду, нічога не цэліць! Заполле Кос. Пашкуда - брыдкі, агідны чалавек. Цаляе - тут: трапляе. “Як добры чалавек, то няшчасьці адольваюць, а злыдню, пашкудзі якой нічого ні робіцца” (тлум. інф.).",10.555801391601562,"Еж, каб ты падавіўся! Галенчыцы Ягл.",10.3150634765625,"Замаўчы, каб ты навек замаўчаў! Едчыкі Квас.",10.31512451171875,Здыхаты на цябе няма! Старажоўшчына Кос.,10.43511962890625,"З'еў, каб ты яго не выдыхаў! Заполле Кос. “Тое, шчо зьеў, каб ні пайшло на карысьць” (тлум. інф.).",10.435806274414062,"Зжэрлі, каб вас парвала! Едчыкі Квас.",10.435073852539062,"Ідзі, каб ты адтуль не вярнуўся! Заполле Кос.",10.435089111328125,І карбуноты (здыхоты) на цябе няма! Альшаніца Квас.,10.435211181640625,І пагібелі няма на тваю галаву! Бялавічы Кос.,10.19512939453125,"Каб вас параспірала! Верашкі Квас. “Паелі вы мае дулі, каб вас ад іх парасьпірало!” (з аповеду інф.).",10.435638427734375,"Каб вас сырая зямля накарміла! Заполле Кое. “Ні панаядаяцеся, каб вас сырая зямля накарміла!” (з аповеду інф.).",10.315673828125,Каб вас халера пабрала! Заполле Кое.,10.435089111328125,Каб вы да ранку не дажылі! Харошча Міл.,10.195159912109375,Каб вы здохлі! Размеркі Стайк.,10.315155029296875,"Каб вы павыдушваліся! Заполле Кос. “Паграблі ўсе грады куры, каб яны павыдушваліся!” (з аповеду інф.).",10.31573486328125,Каб вы прутам пасталі! Гошчава Стайк. Прутам пастаць - апруцянець.,10.1959228515625,Каб ёй Бог долі не даў! Галынка Міл. “У,,,,,,,
176,ПРАКЛЁНЫ,Каб з цябе духі выперла! Даргужы Міл. Духі выперці - сканаць.,9.955940246582031,"Каб з цябе духі выгнала! /Жамайдзякі Міл. “НІ гані, кап сь цябе духі выгнало!” (з аповеду інф.).",9.955780029296875,Каб зямля твае косці павыкідала! Быч Стайк. Адзін з самых страшных праклёнаў. Так кажуць на заклятага ворага.,10.315948486328125,Каб іх агонь папаліў! Бялавічы Кос.,9.83514404296875,Каб іх акалелых павывозілі! амайдзякі Міл. Акалелых - тут: мёртвых.,10.195907592773438,"Каб мае слёзы не на зямлю падалі, а на цябе! Альшаніца Квас. Кажуць так з вераю ў тое, што Бог пакарае крыўдніка.",10.435943603515625,Каб на вас бура найшла! Панкі Люб.,9.835128784179688,Каб на вас ліха! Скураты Квае.,10.075225830078125,Каб на вас пагібель! Альшаніца Квас.,10.55548095703125,Каб на вас чорна смерць прыйшла! Елкі Ягл. Чорна смерць - так даўней называлі страшную хваробу - чуму.,10.315826416015625,"Каб на табе на тым свеце смалу вазілі! Альшаніца Квас. Народнае павер'е пра тое, што грэшнікі на тым свеце будуць вазіць смалу.",10.316986083984375,Каб на табе цела ад касцей паадпадала! Стайкі Стайк.,10.1953125,Каб на табе шэрсць курэла! Заполле Кос.,9.8350830078125,"Каб на цябе адзёр найшоў! Альшаніца Квас. Адзёр - дзіцячая хвароба, калі цела пакрываецца гнойнымі балячкамі.",11.756683349609375,Каб на цябе здыхата напала! Харошча Міл.,9.955230712890625,Каб на цябе кароста напала! Ябланка /Жытл.,9.835235595703125,"Каб на цябе крываўка напала, каб з цябе ліло, як з бусла! Бялавічы Кос. Крываўка - дызентэрыя.",,,,,,,,,,,,,
177,ПРАКЛЁНЫ,Каб на цябе сарочка не налезла! Лазаўцы Міл. Тут: апух ад хваробы.,10.075958251953125,Каб на цябе тытус найшоў! Скураты Квас. Тытус - тыф.,10.075897216796875,"Каб на цябе халера! Сярадава Жытл. “Но, ваўкарэзіна! Каб на цябе халера!” (з аповеду інф.).",9.715591430664062,Каб на цябе чума напала! Ятвезь Квас. Чума - хвароба.,10.195907592773438,"Каб па табе званы званілі! Сенькавічы Падст. Калі хаваюць нябожчыка, то звоняць у царкоўныя званы.",10.075820922851562,Каб па табе вячэру елі! Альба Квас. Вячэра - памінкі па памерлым.,10.075820922851562,"Каб па табе квас з'елі! Заполле Кос. Квае - рытуальная страва, грыбны суп, які ядуць на памінках.",10.0758056640625,Каб табе бельмы павылазілі! Скураты Квас. Бельмы - вочы.,11.636688232421875,Каб табе Бог здароўя не даў! Альба Квас.,8.154266357421875,Каб табе век дабра не было! Хадоркі Кос.,9.59503173828125,,5.515869140625,"Каб табе вочы павылазілі! Елкі Ягл. 
“Ні бачыш, кап табе вочы павылазілі!” (з аповеду інф.).",9.955810546875,"Каб табе галаву завярнула! Рацкевічы Міл. “Павярнуў ты мае каравы, кап табе голоў завярнуло!” (з аповеду інф.).",10.07598876953125,Каб табе горла запухла! Дубітава Міл.,9.594970703125,Каб табе духі выперла! Альшаніца Квас.,9.595062255859375,Каб табе духі заняло! Хрышчонавічы Квас. Духі заняло - епынілася дыханне.,10.075927734375,Каб табе дыхнуць не дало! Бялавічы Кос.,9.595123291015625,,5.51611328125,"Каб табе заняло! Елкі Ягл. 
“Сьціхні, кап табе заняло!” (прыклад інф.).",,,,,,,,,
